Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
3356,2,Raw,1,509.890,274.522,47.625,0.1420
3356,0,Raw,0,385.857,220.476,34.082,0.2422
3356,0,Raw,1,490.569,288.303,47.458,0.1494
3356,3,Raw,0,292.862,249.774,37.553,0.2013
3356,3,Raw,1,526.423,306.316,50.589,0.0897
3357,2,Raw,0,670.993,207.652,35.308,0.2290
3357,2,Raw,1,554.507,279.404,48.402,0.1388
3357,1,Raw,0,619.944,279.365,31.168,0.0586
3357,1,Raw,1,452.087,272.378,35.436,0.0642
3357,1,Raw,2,380.687,249.289,38.542,0.2539
3357,1,Raw,3,627.515,300.622,54.150,0.1288
3357,0,Raw,0,477.894,210.827,34.781,0.1912
3357,0,Raw,1,525.420,289.354,47.417,0.1197
3357,3,Raw,0,327.062,233.975,37.316,0.2641
3357,3,Raw,1,529.119,304.403,51.296,0.1324
3358,2,Raw,0,731.316,206.420,35.305,0.2913
3358,2,Raw,1,553.239,279.460,47.410,0.1736
3358,1,Raw,0,426.077,263.466,35.967,0.0507
3358,1,Raw,1,360.248,234.319,38.597,0.2482
3358,1,Raw,2,606.935,305.985,53.205,0.0969
3358,0,Raw,0,544.057,205.702,35.495,0.2098
3358,0,Raw,1,510.051,286.417,48.115,0.1751
3358,3,Raw,0,361.491,221.194,36.899,0.1897
3358,3,Raw,1,503.567,306.388,50.534,0.0852
3359,2,Raw,0,716.948,216.866,35.372,0.2455
3359,2,Raw,1,505.857,268.716,48.834,0.1241
3359,1,Raw,0,435.979,270.939,35.772,0.0611
3359,1,Raw,1,382.392,245.839,38.322,0.2572
3359,1,Raw,2,612.005,304.943,53.890,0.1076
3359,0,Raw,0,542.751,215.506,34.825,0.2747
3359,0,Raw,1,450.525,281.418,48.302,0.1546
3359,3,Raw,0,373.766,230.844,36.271,0.1660
3359,3,Raw,1,462.677,305.079,50.710,0.1121
3360,2,Raw,0,707.716,244.581,35.284,0.2252
3360,2,Raw,1,478.258,259.932,50.441,0.1123
3360,1,Raw,0,437.884,265.275,38.578,0.2818
3360,1,Raw,1,631.492,299.403,53.243,0.1228
3360,0,Raw,0,576.147,241.839,35.392,0.2509
3360,0,Raw,1,424.577,277.026,48.229,0.1450
3360,3,Raw,0,437.626,255.699,37.614,0.1447
3360,3,Raw,1,458.579,302.862,49.920,0.0815
3361,1,Raw,0,646.957,331.802,31.924,0.0578
3361,1,Raw,1,466.997,263.202,38.323,0.2793
3361,1,Raw,2,661.337,306.908,53.796,0.1318
3361,2,Raw,0,680.841,241.223,35.037,0.2133
3361,2,Raw,1,452.998,265.677,49.022,0.1322
3361,0,Raw,0,564.308,240.960,34.874,0.2701
3361,0,Raw,1,412.299,285.644,48.869,0.1314
3361,3,Raw,0,448.726,256.010,38.171,0.1184
3361,3,Raw,1,468.519,313.385,50.522,0.0940
3362,1,Raw,0,682.144,283.293,30.088,0.0508
3362,1,Raw,1,675.206,332.171,31.924,0.0674
3362,1,Raw,2,476.675,275.895,38.874,0.2796
3362,1,Raw,3,691.092,303.439,52.666,0.1374
3362,2,Raw,0,644.513,244.890,35.098,0.2263
3362,2,Raw,1,417.138,261.994,49.304,0.1120
3362,0,Raw,0,520.302,249.083,35.588,0.2432
3362,0,Raw,1,388.981,282.857,48.091,0.1351
3362,3,Raw,0,421.555,266.671,37.321,0.1540
3362,3,Raw,1,470.035,310.305,51.605,0.1088
3363,1,Raw,0,715.293,328.491,30.946,0.0540
3363,1,Raw,1,512.136,285.989,38.766,0.2610
3363,1,Raw,2,730.343,299.271,52.486,0.1416
3363,0,Raw,0,499.762,258.994,34.993,0.2424
3363,0,Raw,1,372.652,280.006,48.403,0.1408
3363,2,Raw,0,605.584,252.639,35.101,0.1987
3363,2,Raw,1,380.848,257.205,49.944,0.1025
3363,3,Raw,0,429.495,277.211,35.531,0.1493
3363,3,Raw,1,485.729,307.456,51.964,0.1074
3364,1,Raw,0,741.721,328.123,31.744,0.0685
3364,1,Raw,1,583.584,298.688,35.045,0.0555
3364,1,Raw,2,529.578,285.503,39.482,0.2849
3364,1,Raw,3,756.345,297.739,52.607,0.1077
3364,1,Raw,4,748.520,277.009,84.969,0.0528
3364,0,Raw,0,491.161,260.269,35.566,0.2539
3364,0,Raw,1,379.803,283.509,47.877,0.1226
3364,2,Raw,0,590.402,254.473,35.508,0.2661
3364,2,Raw,1,368.139,259.898,49.718,0.1023
3364,3,Raw,0,435.606,280.312,37.179,0.1560
3364,3,Raw,1,509.795,308.302,51.664,0.1265
3365,1,Raw,0,581.226,299.483,34.240,0.0505
3365,1,Raw,1,516.782,286.651,38.740,0.2526
3365,1,Raw,2,763.755,295.046,53.189,0.1055
3365,2,Raw,0,603.132,254.017,35.425,0.2888
3365,2,Raw,1,399.087,264.375,47.915,0.0984
3365,0,Raw,0,499.264,261.164,35.022,0.2492
3365,0,Raw,1,426.343,286.269,49.985,0.1008
3365,3,Raw,0,434.690,280.822,37.423,0.2164
3365,3,Raw,1,550.402,307.610,51.218,0.1380
3366,1,Raw,0,540.965,288.570,34.941,0.0524
3366,1,Raw,1,478.969,269.820,39.278,0.2563
3366,1,Raw,2,719.950,305.626,52.764,0.1079
3366,2,Raw,0,625.412,235.711,35.057,0.2374
3366,2,Raw,1,418.554,270.704,49.153,0.1079
3366,0,Raw,0,498.210,240.121,34.833,0.2749
3366,0,Raw,1,420.273,290.499,47.705,0.1413
3366,3,Raw,0,406.292,257.646,34.669,0.1750
3366,3,Raw,1,516.096,314.781,50.785,0.1055
3367,1,Raw,0,488.602,278.107,35.204,0.0538
3367,1,Raw,1,422.142,254.259,38.422,0.2286
3367,1,Raw,2,669.637,311.675,53.393,0.1010
3367,2,Raw,0,639.061,213.529,35.419,0.2862
3367,2,Raw,1,451.404,272.460,47.719,0.1468
3367,0,Raw,0,471.790,219.839,34.635,0.2547
3367,0,Raw,1,421.979,289.409,48.348,0.1218
3367,3,Raw,0,348.959,242.575,37.271,0.1855
3367,3,Raw,1,479.965,313.829,50.854,0.1100
3368,1,Raw,0,649.001,274.173,31.703,0.0629
3368,1,Raw,1,476.713,295.281,34.936,0.0590
3368,1,Raw,2,410.416,283.235,38.527,0.2188
3368,1,Raw,3,655.998,295.022,53.515,0.1404
3368,2,Raw,0,651.744,240.101,34.723,0.2676
3368,2,Raw,1,449.741,253.663,48.739,0.0996
3368,0,Raw,0,477.547,244.942,34.908,0.2372
3368,0,Raw,1,407.716,272.065,47.815,0.1035
3368,3,Raw,0,343.842,267.282,36.067,0.2048
3368,3,Raw,1,464.625,296.864,50.284,0.1049
3369,1,Raw,0,622.760,274.360,30.494,0.0639
3369,1,Raw,1,452.390,288.611,35.960,0.0514
3369,1,Raw,2,386.280,274.438,38.104,0.2345
3369,1,Raw,3,629.408,295.293,53.486,0.1232
3369,2,Raw,0,673.876,232.915,34.854,0.2909
3369,2,Raw,1,468.966,253.974,47.674,0.1126
3369,0,Raw,0,486.033,236.998,35.151,0.2460
3369,0,Raw,1,413.983,270.457,47.989,0.1292
3369,3,Raw,0,334.228,258.940,36.753,0.2046
3369,3,Raw,1,451.190,295.939,50.094,0.1081
3370,2,Raw,0,701.462,222.442,35.406,0.2980
3370,2,Raw,1,504.155,247.470,48.003,0.1197
3370,1,Raw,0,392.554,285.016,34.837,0.0616
3370,1,Raw,1,326.703,270.683,38.633,0.2143
3370,1,Raw,2,573.153,293.802,54.774,0.1163
3370,0,Raw,0,476.936,224.555,35.109,0.2368
3370,0,Raw,1,414.712,263.136,48.158,0.1536
3370,3,Raw,0,287.343,249.225,37.153,0.2138
3370,3,Raw,1,413.581,288.555,49.188,0.0747
3371,2,Raw,0,714.130,199.163,34.608,0.3119
3371,2,Raw,1,533.450,244.225,47.951,0.1823
3371,1,Raw,0,271.828,253.789,39.064,0.2538
3371,1,Raw,1,522.310,293.310,53.463,0.1064
3371,0,Raw,0,447.871,202.969,35.037,0.1811
3371,0,Raw,1,411.678,255.866,48.524,0.1525
3371,3,Raw,0,229.557,230.608,38.343,0.2182
3371,3,Raw,1,373.671,283.751,50.838,0.0994
3372,2,Raw,0,700.865,164.167,34.703,0.2807
3372,2,Raw,1,553.547,256.785,48.351,0.1955
3372,1,Raw,0,501.335,282.855,32.719,0.0560
3372,1,Raw,1,323.410,253.317,34.988,0.0533
3372,1,Raw,2,259.489,224.896,38.623,0.2413
3372,1,Raw,3,504.657,304.484,53.080,0.1325
3372,0,Raw,0,420.440,171.100,34.429,0.2471
3372,0,Raw,1,421.035,267.022,47.942,0.1349
3372,3,Raw,0,200.831,199.235,37.006,0.2184
3372,3,Raw,1,368.306,292.258,51.911,0.1040
3373,2,Raw,0,679.052,163.694,35.075,0.2367
3373,2,Raw,1,572.731,255.044,48.164,0.2211
3373,1,Raw,0,331.261,255.038,35.474,0.0650
3373,1,Raw,1,262.931,226.397,38.416,0.2681
3373,1,Raw,2,502.495,300.724,54.660,0.1197
3373,0,Raw,0,394.172,172.084,35.144,0.2103
3373,0,Raw,1,444.133,266.203,48.329,0.1486
3373,3,Raw,0,184.452,201.387,36.874,0.2358
3373,3,Raw,1,386.598,291.749,50.720,0.1113
3374,2,Raw,0,665.269,168.030,35.082,0.2180
3374,2,Raw,1,556.817,258.678,47.237,0.1987
3374,1,Raw,0,349.308,258.316,35.567,0.0647
3374,1,Raw,1,280.260,230.465,38.483,0.2327
3374,1,Raw,2,519.714,300.841,55.044,0.1080
3374,0,Raw,0,389.014,177.241,35.498,0.2070
3374,0,Raw,1,439.674,268.300,48.262,0.1604
3374,3,Raw,0,191.811,206.788,37.338,0.2517
3374,3,Raw,1,394.333,292.550,51.100,0.1142
3375,2,Raw,0,653.122,171.397,34.849,0.2408
3375,2,Raw,1,538.443,260.935,47.048,0.1896
3375,1,Raw,0,541.268,281.857,31.346,0.0750
3375,1,Raw,1,368.937,260.132,35.948,0.0619
3375,1,Raw,2,304.000,231.885,38.736,0.2761
3375,1,Raw,3,544.274,304.935,54.504,0.1356
3375,0,Raw,0,391.562,180.251,35.055,0.1855
3375,0,Raw,1,435.432,273.435,47.759,0.1365
3375,3,Raw,0,209.941,209.635,37.552,0.2537
3375,3,Raw,1,408.562,297.288,50.218,0.1155
3376,1,Raw,0,577.948,281.876,30.888,0.0590
3376,1,Raw,1,406.075,267.014,35.607,0.0685
3376,1,Raw,2,338.175,240.856,38.708,0.3038
3376,1,Raw,3,581.089,304.175,55.187,0.1213
3376,2,Raw,0,631.419,180.902,35.140,0.2556
3376,2,Raw,1,514.957,262.365,48.002,0.1749
3376,0,Raw,0,390.344,190.222,34.572,0.1958
3376,0,Raw,1,433.664,277.851,47.498,0.1403
3376,3,Raw,0,232.187,220.069,37.577,0.2452
3376,3,Raw,1,432.143,300.210,51.198,0.1121
3377,1,Raw,0,627.675,280.850,31.400,0.0601
3377,1,Raw,1,455.858,275.046,36.401,0.0751
3377,1,Raw,2,383.079,253.157,38.993,0.2663
3377,1,Raw,3,632.566,302.149,54.121,0.1375
3377,2,Raw,0,633.823,200.969,34.641,0.2530
3377,2,Raw,1,504.350,269.143,48.900,0.1657
3377,0,Raw,0,428.673,208.247,34.596,0.1949
3377,0,Raw,1,461.972,284.148,48.226,0.1169
3377,3,Raw,0,292.387,234.402,37.436,0.2621
3377,3,Raw,1,485.686,303.116,51.030,0.1193
3378,1,Raw,0,460.387,255.083,38.617,0.2183
3378,1,Raw,1,712.709,303.190,54.042,0.1304
3378,2,Raw,0,611.965,214.541,35.080,0.2670
3378,2,Raw,1,458.677,277.219,48.899,0.1520
3378,0,Raw,0,464.562,222.297,34.713,0.2279
3378,0,Raw,1,467.301,292.087,48.774,0.1525
3378,3,Raw,0,371.406,244.133,37.380,0.2428
3378,3,Raw,1,545.608,309.078,51.518,0.1168
3379,1,Raw,0,564.447,256.766,38.102,0.2508
3379,1,Raw,1,814.179,300.470,52.354,0.1064
3379,2,Raw,0,578.348,231.297,34.870,0.2558
3379,2,Raw,1,386.778,279.229,49.483,0.1031
3379,0,Raw,0,504.833,239.102,34.985,0.2412
3379,0,Raw,1,451.240,296.441,48.368,0.1499
3379,3,Raw,0,470.664,256.122,37.150,0.1887
3379,3,Raw,1,602.754,318.001,50.501,0.0979
3380,3,Raw,0,573.352,273.650,36.518,0.1705
3380,3,Raw,1,654.870,307.203,51.682,0.1316
3380,1,Raw,0,902.159,311.750,33.130,0.0563
3380,1,Raw,1,684.851,266.500,38.924,0.2632
3380,1,Raw,2,915.128,282.499,54.022,0.1253
3380,0,Raw,0,532.851,262.291,35.094,0.2558
3380,0,Raw,1,424.604,289.441,49.874,0.1250
3380,2,Raw,0,522.889,252.716,35.405,0.2235
3380,2,Raw,1,302.823,265.244,49.008,0.0981
3381,3,Raw,0,644.978,276.021,36.407,0.1066
3381,3,Raw,1,670.762,296.364,54.924,0.0811
3381,0,Raw,0,521.105,264.288,35.438,0.2598
3381,0,Raw,1,370.965,279.289,48.851,0.1279
3381,1,Raw,0,991.714,295.225,33.267,0.0618
3381,1,Raw,1,801.263,256.903,39.094,0.2620
3381,1,Raw,2,1000.698,267.657,53.528,0.1332
3381,2,Raw,0,444.201,250.826,35.397,0.2541
3381,2,Raw,1,211.765,249.077,50.744,0.1333
3382,0,Raw,0,457.599,272.850,33.228,0.0758
3382,0,Raw,1,515.510,266.231,34.933,0.3108
3382,0,Raw,2,319.584,262.610,49.637,0.0853
3382,3,Raw,0,684.326,310.528,32.852,0.0591
3382,3,Raw,1,717.731,274.832,35.720,0.1504
3382,3,Raw,2,683.074,284.670,60.566,0.0917
3382,1,Raw,0,1048.958,280.660,32.873,0.0787
3382,1,Raw,1,905.434,248.523,38.784,0.2249
3382,1,Raw,2,1058.471,249.692,52.805,0.1366
3382,2,Raw,0,374.566,249.078,35.579,0.2238
3382,2,Raw,1,143.068,225.317,49.171,0.1272
3383,3,Raw,0,773.471,261.922,36.826,0.1889
3383,3,Raw,1,677.215,274.884,51.965,0.1218
3383,0,Raw,0,448.340,263.628,32.931,0.0736
3383,0,Raw,1,511.841,256.766,35.194,0.2411
3383,0,Raw,2,290.866,253.615,48.641,0.1397
3383,1,Raw,0,989.134,228.244,37.947,0.1952
3383,1,Raw,1,1089.756,238.326,53.487,0.1480
3383,2,Raw,0,319.476,236.855,35.616,0.2227
3383,2,Raw,1,100.513,211.836,48.871,0.0963
3384,3,Raw,0,788.936,235.763,37.034,0.1648
3384,3,Raw,1,699.439,271.444,51.371,0.1423
3384,0,Raw,0,439.093,244.614,32.682,0.0747
3384,0,Raw,1,502.214,229.956,35.743,0.2391
3384,0,Raw,2,285.124,251.555,49.799,0.1241
3384,2,Raw,0,293.242,210.024,35.664,0.2591
3384,2,Raw,1,69.439,208.398,47.732,0.0896
3384,1,Raw,0,1020.312,195.451,36.488,0.1920
3384,1,Raw,1,1129.477,233.223,53.113,0.1580
3385,3,Raw,0,763.321,239.725,36.801,0.1550
3385,3,Raw,1,700.555,269.038,49.678,0.1109
3385,0,Raw,0,421.277,244.438,32.727,0.0854
3385,0,Raw,1,480.330,232.009,36.041,0.3098
3385,0,Raw,2,275.086,247.165,48.117,0.1248
3385,1,Raw,0,1006.470,204.338,38.253,0.2078
3385,1,Raw,1,1145.655,230.280,52.181,0.1578
3385,2,Raw,0,286.510,210.041,35.784,0.2333
3385,2,Raw,1,54.876,204.829,48.260,0.1066
3386,3,Raw,0,687.147,291.489,32.760,0.0512
3386,3,Raw,1,723.725,262.154,36.584,0.1733
3386,3,Raw,2,674.366,264.852,52.694,0.0915
3386,0,Raw,0,397.474,255.901,33.615,0.0824
3386,0,Raw,1,456.677,251.214,35.378,0.2955
3386,0,Raw,2,255.083,242.324,47.415,0.1108
3386,1,Raw,0,1118.862,257.200,32.630,0.0734
3386,1,Raw,1,977.251,230.430,38.712,0.2245
3386,1,Raw,2,1123.820,227.524,53.687,0.1431
3386,2,Raw,0,286.832,226.692,35.678,0.2095
3386,2,Raw,1,56.389,197.487,48.929,0.0755
3387,3,Raw,0,632.289,293.758,36.743,0.1281
3387,3,Raw,1,621.275,255.200,51.586,0.1609
3387,0,Raw,0,399.263,273.274,35.637,0.3109
3387,0,Raw,1,224.889,227.322,46.933,0.1121
3387,1,Raw,0,1073.657,251.475,33.371,0.0665
3387,1,Raw,1,909.838,267.978,39.032,0.2776
3387,1,Raw,2,1081.239,217.793,52.526,0.0870
3387,2,Raw,0,287.442,246.772,35.865,0.2049
3387,2,Raw,1,63.058,184.815,51.624,0.1219
3388,3,Raw,0,489.733,263.360,37.902,0.1853
3388,3,Raw,1,561.555,262.407,53.684,0.1523
3388,1,Raw,0,1027.891,211.647,30.858,0.0725
3388,1,Raw,1,1024.640,262.276,34.211,0.0729
3388,1,Raw,2,864.693,253.029,34.479,0.0938
3388,1,Raw,3,807.830,248.100,39.078,0.2843
3388,1,Raw,4,1037.483,231.143,53.919,0.1331
3388,0,Raw,0,303.559,235.742,35.745,0.2337
3388,0,Raw,1,188.255,232.560,48.127,0.1379
3388,2,Raw,0,283.153,204.431,35.634,0.2388
3388,2,Raw,1,58.498,185.330,47.988,0.1145
3389,1,Raw,0,809.504,225.793,35.120,0.0856
3389,1,Raw,1,742.824,206.731,39.603,0.2726
3389,1,Raw,2,994.123,246.276,55.328,0.1671
3389,3,Raw,0,375.277,214.639,36.691,0.2325
3389,3,Raw,1,531.437,269.825,51.898,0.1256
3389,0,Raw,0,215.213,182.404,35.517,0.1520
3389,0,Raw,1,182.159,238.426,49.183,0.1341
3389,2,Raw,0,260.685,145.743,35.340,0.2546
3389,2,Raw,1,78.649,193.594,47.722,0.1516
3390,1,Raw,0,967.197,222.407,31.140,0.0762
3390,1,Raw,1,953.426,273.657,33.015,0.0541
3390,1,Raw,2,796.994,216.892,34.978,0.0976
3390,1,Raw,3,1005.495,232.185,35.732,0.0658
3390,1,Raw,4,726.357,195.704,38.687,0.3140
3390,1,Raw,5,972.038,244.405,54.396,0.1654
3390,3,Raw,0,308.067,200.237,37.999,0.3123
3390,3,Raw,1,521.362,267.128,51.576,0.1571
3390,0,Raw,0,136.531,161.717,35.050,0.2109
3390,0,Raw,1,193.943,237.655,48.447,0.1537
3390,2,Raw,0,213.507,120.726,34.864,0.2684
3390,2,Raw,1,104.294,192.567,48.320,0.1231
3394,1,Raw,0,1030.878,211.361,34.805,0.0891
3394,1,Raw,1,907.546,184.042,34.843,0.1053
3394,1,Raw,2,848.605,177.834,39.186,0.6029
3394,1,Raw,3,965.964,163.709,43.088,0.0905
3394,1,Raw,4,1044.199,179.022,51.238,0.2244
3394,3,Raw,0,479.448,188.912,31.612,0.0813
3394,3,Raw,1,305.547,200.573,33.791,0.0774
3394,3,Raw,2,232.227,185.991,37.482,0.2669
3394,3,Raw,3,482.658,209.487,53.612,0.1649
3394,0,Raw,0,81.663,174.180,49.558,0.1625
3391,1,Raw,0,958.231,257.961,33.251,0.0635
3391,1,Raw,1,817.493,225.069,35.285,0.0847
3391,1,Raw,2,754.073,212.871,39.296,0.4332
3391,1,Raw,3,971.650,227.065,53.538,0.1745
3391,3,Raw,0,280.374,215.644,36.868,0.2791
3391,3,Raw,1,526.722,252.423,52.422,0.1243
3391,0,Raw,0,78.154,175.499,34.923,0.2230
3391,0,Raw,1,204.040,222.791,47.890,0.1429
3391,2,Raw,0,153.864,125.456,34.136,0.1757
3391,2,Raw,1,111.338,175.627,48.662,0.1072
3395,3,Raw,0,455.753,165.870,32.546,0.0672
3395,3,Raw,1,281.732,161.656,33.458,0.0798
3395,3,Raw,2,445.412,211.983,33.596,0.0662
3395,3,Raw,3,260.920,160.260,33.742,0.0505
3395,3,Raw,4,215.877,143.376,38.141,0.3545
3395,3,Raw,5,461.486,185.922,53.411,0.1938
3395,1,Raw,0,1102.106,183.927,32.262,0.1035
3395,1,Raw,1,960.918,143.699,34.912,0.0922
3395,1,Raw,2,891.445,131.776,39.703,0.5229
3395,1,Raw,3,1009.598,129.615,40.369,0.0527
3395,1,Raw,4,1062.626,135.116,41.138,0.0534
3395,1,Raw,5,1114.637,153.492,53.610,0.2699
3396,3,Raw,0,445.620,116.518,30.171,0.0679
3396,3,Raw,1,206.891,128.145,38.211,0.3520
3396,3,Raw,2,453.722,135.488,50.271,0.2065
3396,1,Raw,0,991.295,115.109,32.780,0.0665
3396,1,Raw,1,1174.163,129.560,33.658,0.1103
3396,1,Raw,2,1032.173,112.499,33.736,0.1167
3396,1,Raw,3,951.549,111.850,39.874,0.5968
3396,1,Raw,4,1107.471,4.655,40.019,0.0505
3396,1,Raw,5,1071.381,90.437,41.544,0.0768
3396,1,Raw,6,1103.236,88.419,42.204,0.0669
3396,1,Raw,7,1039.026,22.800,42.539,0.0528
3396,1,Raw,8,1182.814,98.248,55.017,0.2708
3397,3,Raw,0,281.239,111.030,32.116,0.0955
3397,3,Raw,1,445.482,124.021,33.407,0.0969
3397,3,Raw,2,215.271,112.805,38.073,0.4717
3397,3,Raw,3,462.094,94.214,52.846,0.2084
3397,1,Raw,0,1226.214,34.814,32.942,0.0672
3397,1,Raw,1,1086.889,83.181,33.014,0.1078
3397,1,Raw,2,1231.023,83.923,33.905,0.1262
3397,1,Raw,3,1014.927,90.196,40.004,0.6855
3397,1,Raw,4,1179.205,46.436,41.494,0.0532
3397,1,Raw,5,1236.654,55.471,56.348,0.1618
3392,3,Raw,0,279.286,199.770,38.123,0.2445
3392,3,Raw,1,410.404,137.109,39.176,0.0585
3392,3,Raw,2,526.744,246.607,52.321,0.1488
3392,1,Raw,0,860.121,208.583,32.876,0.0651
3392,1,Raw,1,966.549,249.856,34.937,0.0695
3392,1,Raw,2,802.809,192.842,39.481,0.4868
3392,1,Raw,3,916.984,193.498,43.493,0.0543
3392,1,Raw,4,980.700,221.148,52.536,0.1999
3392,0,Raw,0,30.465,157.819,35.515,0.2672
3392,0,Raw,1,194.247,215.983,48.130,0.1509
3392,2,Raw,0,89.802,102.418,34.819,0.1334
3392,2,Raw,1,97.114,174.245,49.113,0.1093
3398,3,Raw,0,307.503,93.040,31.972,0.1018
3398,3,Raw,1,471.086,117.724,32.323,0.1227
3398,3,Raw,2,235.660,88.292,37.756,0.5532
3398,3,Raw,3,491.561,89.267,51.351,0.2112
3398,1,Raw,0,1140.686,59.644,32.901,0.0670
3398,1,Raw,1,1268.589,73.684,33.825,0.0682
3398,1,Raw,2,1128.125,64.698,35.167,0.0734
3398,1,Raw,3,1062.389,64.776,39.445,0.7184
3393,1,Raw,0,894.318,202.169,34.426,0.0753
3393,1,Raw,1,986.677,240.661,35.129,0.0547
3393,1,Raw,2,835.550,188.423,39.635,0.4775
3393,1,Raw,3,1000.469,212.157,52.971,0.2112
3393,3,Raw,0,329.749,216.787,33.847,0.0568
3393,3,Raw,1,261.118,196.696,38.277,0.1996
3393,3,Raw,2,508.437,240.132,53.231,0.1599
3393,0,Raw,0,152.327,207.329,48.610,0.1384
3393,2,Raw,0,31.875,92.460,35.287,0.1036
3393,2,Raw,1,55.837,161.625,45.400,0.0979
3399,3,Raw,0,330.025,99.280,32.854,0.1014
3399,3,Raw,1,494.250,136.391,32.932,0.1180
3399,3,Raw,2,262.317,89.325,38.626,0.5098
3399,3,Raw,3,451.583,90.596,39.765,0.0581
3399,3,Raw,4,515.017,109.519,52.021,0.2575
3399,1,Raw,0,1142.622,64.865,33.401,0.0521
3399,1,Raw,1,1269.502,93.349,33.614,0.1006
3399,1,Raw,2,1069.581,62.055,40.044,0.6991
3399,1,Raw,3,1273.354,65.707,56.809,0.0556
3400,3,Raw,0,539.039,126.650,30.894,0.0772
3400,3,Raw,1,527.504,172.387,32.889,0.0950
3400,3,Raw,2,365.020,121.017,33.602,0.0691
3400,3,Raw,3,420.968,113.782,38.600,0.0638
3400,3,Raw,4,296.386,103.834,38.658,0.4328
3400,3,Raw,5,544.637,146.859,51.553,0.2879
3400,1,Raw,0,1242.699,129.601,32.925,0.1194
3400,1,Raw,1,1117.777,89.950,33.750,0.0804
3400,1,Raw,2,1254.325,82.218,34.280,0.0843
3400,1,Raw,3,1049.173,77.197,39.656,0.6125
3400,1,Raw,4,1257.263,103.479,56.444,0.0762
3401,3,Raw,0,578.385,156.028,30.280,0.0841
3401,3,Raw,1,561.447,200.386,32.789,0.1033
3401,3,Raw,2,401.672,133.969,33.908,0.0546
3401,3,Raw,3,334.515,106.422,38.382,0.3714
3401,3,Raw,4,469.796,58.018,40.437,0.0669
3401,3,Raw,5,578.696,175.990,54.283,0.2525
3401,1,Raw,0,1134.090,101.890,32.012,0.1181
3401,1,Raw,1,1236.127,157.837,33.025,0.1488
3401,1,Raw,2,1065.254,80.697,39.237,0.5564
3401,1,Raw,3,1182.149,95.281,43.701,0.0746
3401,1,Raw,4,1247.664,133.041,54.650,0.1208
3401,0,Raw,0,17.143,142.418,48.155,0.1142
3402,3,Raw,0,441.077,147.082,32.239,0.0567
3402,3,Raw,1,576.872,225.342,32.474,0.1010
3402,3,Raw,2,375.925,121.429,38.534,0.3463
3402,3,Raw,3,600.827,202.975,52.042,0.2367
3402,3,Raw,4,598.466,183.075,80.624,0.0974
3402,0,Raw,0,72.278,172.611,50.573,0.1326
3402,1,Raw,0,1104.662,88.386,39.335,0.4730
3402,1,Raw,1,1211.043,161.221,54.085,0.2404
3403,3,Raw,0,551.153,234.284,32.448,0.0694
3403,3,Raw,1,425.016,191.258,34.030,0.0802
3403,3,Raw,2,361.056,176.558,37.799,0.3909
3403,3,Raw,3,565.885,206.519,51.780,0.2249
3403,0,Raw,0,129.635,179.004,49.465,0.1491
3403,1,Raw,0,1101.903,199.678,35.112,0.1070
3403,1,Raw,1,1061.454,148.451,39.155,0.3588
3403,1,Raw,2,1101.567,172.744,54.395,0.1737
3404,3,Raw,0,297.008,186.729,37.862,0.4096
3404,3,Raw,1,499.424,231.046,50.910,0.1704
3404,1,Raw,0,964.078,233.286,36.092,0.0990
3404,1,Raw,1,925.656,172.134,39.700,0.3620
3404,1,Raw,2,968.982,207.310,53.668,0.1665
3404,0,Raw,0,167.448,201.367,49.053,0.1185
3404,2,Raw,0,88.714,153.865,48.094,0.0990
3405,1,Raw,0,828.656,261.630,34.425,0.1131
3405,1,Raw,1,758.489,178.554,39.218,0.4383
3405,1,Raw,2,840.129,237.685,53.008,0.2039
3405,0,Raw,0,73.212,166.153,31.215,0.0533
3405,0,Raw,1,37.861,166.380,33.177,0.0568
3405,0,Raw,2,188.127,215.698,48.660,0.1312
3405,3,Raw,0,270.989,209.127,34.271,0.0762
3405,3,Raw,1,208.384,181.405,37.374,0.3296
3405,3,Raw,2,424.490,249.968,51.929,0.1363
3405,2,Raw,0,80.690,80.623,35.890,0.1677
3405,2,Raw,1,180.382,173.628,48.188,0.1700
3406,1,Raw,0,730.186,265.264,32.733,0.0607
3406,1,Raw,1,655.225,215.199,34.631,0.0782
3406,1,Raw,2,599.859,191.928,38.947,0.5216
3406,1,Raw,3,746.971,238.691,52.921,0.2166
3406,3,Raw,0,196.028,210.083,33.353,0.0604
3406,3,Raw,1,126.601,184.285,37.570,0.2930
3406,3,Raw,2,367.610,246.104,51.077,0.0993
3406,2,Raw,0,200.525,86.327,34.729,0.1639
3406,2,Raw,1,241.067,173.998,47.546,0.1547
3406,0,Raw,0,15.799,136.444,35.086,0.1346
3406,0,Raw,1,196.264,211.837,48.448,0.1672
3407,1,Raw,0,711.170,227.840,31.394,0.0959
3407,1,Raw,1,698.211,276.176,31.995,0.0711
3407,1,Raw,2,563.135,207.030,33.882,0.0548
3407,1,Raw,3,495.647,182.175,38.912,0.4572
3407,1,Raw,4,666.940,219.048,41.177,0.0553
3407,1,Raw,5,717.929,249.584,52.925,0.1822
3407,2,Raw,0,298.334,80.048,35.646,0.2206
3407,2,Raw,1,236.626,173.065,47.632,0.1947
3407,0,Raw,0,65.223,120.946,35.027,0.2176
