Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
3008,3,Raw,0,639.780,203.916,35.917,0.2437
3008,3,Raw,1,822.931,211.154,47.140,0.2220
3008,1,Raw,0,918.119,200.152,37.626,0.2167
3008,1,Raw,1,767.560,205.338,49.627,0.2301
3008,2,Raw,0,813.612,192.001,37.870,0.1592
3008,2,Raw,1,835.558,189.536,49.941,0.1606
3009,0,Raw,0,542.706,219.067,35.198,0.1885
3009,1,Raw,0,910.684,176.622,37.005,0.2303
3009,1,Raw,1,714.962,215.816,48.485,0.3274
3009,2,Raw,0,832.253,195.636,47.507,0.2469
3009,3,Raw,0,740.962,189.842,36.440,0.1665
3009,3,Raw,1,868.585,220.340,47.198,0.2084
3010,0,Raw,0,621.336,235.704,35.293,0.1257
3010,0,Raw,1,825.990,264.756,44.891,0.1736
3010,1,Raw,0,878.737,182.068,37.407,0.1788
3010,1,Raw,1,666.072,211.131,48.339,0.3285
3010,2,Raw,0,916.596,175.725,37.255,0.1531
3010,2,Raw,1,838.507,189.217,47.081,0.2256
3010,3,Raw,0,825.937,201.811,36.739,0.1493
3010,3,Raw,1,927.160,215.909,47.568,0.1935
3011,1,Raw,0,810.142,195.333,37.595,0.1123
3011,1,Raw,1,597.548,196.206,48.569,0.3394
3011,0,Raw,0,703.354,253.066,34.789,0.1393
3011,0,Raw,1,911.455,257.293,45.967,0.2108
3011,2,Raw,0,908.097,184.806,36.716,0.1645
3011,2,Raw,1,834.444,169.860,46.548,0.2567
3011,3,Raw,0,881.170,212.553,35.255,0.1833
3011,3,Raw,1,988.618,200.643,46.832,0.1816
3012,1,Raw,0,743.704,217.528,36.846,0.1741
3012,1,Raw,1,588.146,189.136,48.240,0.3098
3012,0,Raw,0,728.512,264.845,35.235,0.1613
3012,0,Raw,1,949.455,257.926,45.480,0.2052
3012,2,Raw,0,845.992,199.487,37.270,0.1953
3012,2,Raw,1,860.907,163.943,47.295,0.2149
3012,3,Raw,0,857.287,223.685,35.797,0.2078
3012,3,Raw,1,1032.968,197.844,47.227,0.2586
3013,1,Raw,0,734.826,230.477,38.259,0.1262
3013,1,Raw,1,585.054,180.490,47.736,0.3031
3013,0,Raw,0,747.717,280.964,35.232,0.1305
3013,0,Raw,1,966.575,253.621,45.510,0.2233
3013,2,Raw,0,852.162,214.212,35.945,0.2249
3013,2,Raw,1,873.268,156.830,47.878,0.2252
3013,3,Raw,0,876.249,239.027,35.635,0.1908
3013,3,Raw,1,1054.027,191.972,47.153,0.1970
3014,1,Raw,0,685.222,227.445,37.427,0.2079
3014,1,Raw,1,507.716,196.854,48.587,0.2795
3014,0,Raw,0,1001.828,259.296,45.804,0.2304
3014,2,Raw,0,822.202,205.933,36.515,0.1587
3014,2,Raw,1,806.189,164.843,46.906,0.2441
3014,3,Raw,0,883.135,230.150,36.056,0.1587
3014,3,Raw,1,1036.363,197.441,46.303,0.2946
3015,1,Raw,0,619.010,225.841,36.949,0.2628
3015,1,Raw,1,443.911,198.579,48.452,0.2899
3015,0,Raw,0,1017.726,250.952,44.710,0.2522
3015,2,Raw,0,749.048,197.455,36.544,0.1408
3015,2,Raw,1,737.566,160.478,46.895,0.2174
3015,3,Raw,0,845.436,217.578,35.488,0.2095
3015,3,Raw,1,1001.871,189.380,45.958,0.2715
3016,1,Raw,0,559.366,249.727,37.669,0.1828
3016,1,Raw,1,435.220,176.753,48.213,0.2656
3016,2,Raw,0,674.943,216.448,35.910,0.3037
3016,2,Raw,1,724.360,138.537,47.272,0.3298
3016,0,Raw,0,1014.189,228.385,45.558,0.2317
3016,3,Raw,0,800.442,230.680,35.266,0.2436
3016,3,Raw,1,990.174,167.082,46.426,0.3227
3017,2,Raw,0,700.737,204.020,36.012,0.2975
3017,2,Raw,1,756.433,135.020,47.660,0.2670
3017,1,Raw,0,576.944,235.723,37.692,0.1581
3017,1,Raw,1,457.357,170.798,48.253,0.2822
3017,0,Raw,0,1017.711,228.434,45.396,0.2482
3017,3,Raw,0,819.753,220.863,35.890,0.2650
3017,3,Raw,1,1014.497,165.512,47.236,0.2683
3018,1,Raw,0,631.616,233.761,37.062,0.2676
3018,1,Raw,1,472.738,175.609,48.793,0.2755
3018,0,Raw,0,1008.996,233.611,45.327,0.2320
3018,2,Raw,0,759.651,207.267,36.554,0.2230
3018,2,Raw,1,767.274,141.731,47.708,0.2646
3018,3,Raw,0,847.710,227.390,35.955,0.2531
3018,3,Raw,1,1014.158,171.914,46.860,0.2536
3019,1,Raw,0,702.471,267.917,37.199,0.2456
3019,1,Raw,1,534.763,165.212,48.507,0.3022
3019,0,Raw,0,748.807,305.878,34.895,0.1304
3019,0,Raw,1,953.567,224.714,45.399,0.1882
3019,2,Raw,0,809.658,246.099,36.912,0.1835
3019,2,Raw,1,794.494,135.592,48.094,0.2459
3019,3,Raw,0,849.458,267.252,35.551,0.3128
3019,3,Raw,1,991.390,165.114,47.347,0.2336
3020,1,Raw,0,810.300,260.657,36.901,0.2359
3020,1,Raw,1,607.951,192.127,48.937,0.3120
3020,0,Raw,0,670.411,304.673,34.828,0.1350
3020,0,Raw,1,874.950,246.442,45.448,0.2676
3020,2,Raw,0,873.662,247.179,37.226,0.1581
3020,2,Raw,1,811.995,165.920,47.228,0.2051
3020,3,Raw,0,833.208,269.738,35.675,0.2587
3020,3,Raw,1,945.356,193.543,47.274,0.2993
3021,0,Raw,0,585.548,286.099,35.314,0.1919
3021,0,Raw,1,770.507,282.679,44.270,0.1293
3021,1,Raw,0,963.788,225.579,37.027,0.2727
3021,1,Raw,1,729.652,229.312,49.356,0.3388
3021,2,Raw,0,995.377,225.935,36.447,0.2294
3021,2,Raw,1,867.137,211.696,47.966,0.2374
3021,3,Raw,0,851.166,253.123,36.023,0.1925
3021,3,Raw,1,904.890,237.529,47.866,0.1467
3022,0,Raw,0,588.114,306.094,34.908,0.1952
3022,0,Raw,1,724.349,280.212,46.337,0.2116
3022,1,Raw,0,1028.228,229.960,37.761,0.2772
3022,1,Raw,1,789.072,223.938,49.683,0.2393
3022,2,Raw,0,1086.930,237.230,36.597,0.2192
3022,2,Raw,1,902.252,211.193,47.783,0.2923
3022,3,Raw,0,894.594,236.554,46.863,0.1073
3023,0,Raw,0,579.668,303.611,34.644,0.1748
3023,0,Raw,1,695.629,270.434,45.182,0.2552
3023,1,Raw,0,1038.481,227.402,37.442,0.3177
3023,1,Raw,1,801.617,219.415,49.181,0.2743
3023,2,Raw,0,1091.720,235.336,36.507,0.1952
3023,2,Raw,1,891.542,206.249,48.550,0.2589
3023,3,Raw,0,911.147,266.464,39.023,0.1036
3023,3,Raw,1,863.817,231.210,46.328,0.1418
3024,0,Raw,0,716.621,322.911,36.079,0.1534
3024,0,Raw,1,723.863,277.994,44.636,0.2105
3024,1,Raw,0,984.895,224.973,36.790,0.3302
3024,1,Raw,1,802.682,219.368,49.210,0.2989
3024,2,Raw,0,1155.212,233.885,36.742,0.2484
3024,2,Raw,1,920.162,207.790,48.675,0.2121
3024,3,Raw,0,1057.471,276.420,36.280,0.1797
3024,3,Raw,1,904.211,236.502,47.289,0.1835
3025,0,Raw,0,761.244,291.673,44.104,0.1744
3025,1,Raw,0,941.475,182.803,37.419,0.2731
3025,1,Raw,1,807.332,222.836,48.389,0.3007
3025,2,Raw,0,1196.652,191.166,36.247,0.2604
3025,2,Raw,1,965.086,213.528,48.372,0.2755
3025,3,Raw,0,1158.889,240.579,35.747,0.1953
3025,3,Raw,1,964.683,246.215,47.950,0.2466
3026,1,Raw,0,911.283,172.515,36.459,0.3916
3026,1,Raw,1,724.712,203.439,48.891,0.4075
3026,0,Raw,0,874.572,282.421,45.673,0.1762
3026,2,Raw,0,1200.148,179.187,36.274,0.2167
3026,2,Raw,1,965.647,190.713,48.190,0.2540
3026,3,Raw,0,1195.890,231.225,35.771,0.2126
3026,3,Raw,1,1046.107,227.408,46.282,0.2406
3027,1,Raw,0,875.011,191.363,36.275,0.2917
3027,1,Raw,1,647.556,190.353,49.061,0.3549
3027,0,Raw,0,852.399,298.828,35.062,0.1627
3027,0,Raw,1,941.530,268.561,45.430,0.2136
3027,2,Raw,0,1141.917,192.622,36.468,0.1965
3027,2,Raw,1,928.568,171.388,47.675,0.3040
3027,3,Raw,0,1150.003,240.422,36.424,0.1437
3027,3,Raw,1,1071.676,208.266,46.354,0.2388
3028,1,Raw,0,820.042,207.066,36.548,0.2690
3028,1,Raw,1,582.005,175.462,47.798,0.3454
3028,0,Raw,0,843.114,298.804,35.002,0.1623
3028,0,Raw,1,991.193,252.937,44.534,0.2848
3028,2,Raw,0,1060.693,201.520,36.639,0.2033
3028,2,Raw,1,890.980,152.238,46.979,0.2935
3028,3,Raw,0,1089.556,244.339,35.856,0.1682
3028,3,Raw,1,1083.751,188.666,46.687,0.2170
3029,1,Raw,0,773.311,194.690,37.110,0.2316
3029,1,Raw,1,544.959,204.000,48.879,0.3115
3029,0,Raw,0,775.749,261.895,35.525,0.1531
3029,0,Raw,1,966.440,265.588,45.319,0.2623
3029,2,Raw,0,932.065,183.344,36.497,0.1895
3029,2,Raw,1,818.723,175.529,47.735,0.2657
3029,3,Raw,0,951.532,214.452,36.105,0.1749
3029,3,Raw,1,1018.686,206.108,47.697,0.1452
3030,1,Raw,0,717.159,174.684,36.503,0.3240
3030,1,Raw,1,492.531,198.481,49.295,0.3007
3030,2,Raw,0,965.727,159.851,36.520,0.1694
3030,2,Raw,1,750.115,163.684,47.619,0.3107
3030,0,Raw,0,886.912,256.682,35.582,0.1523
3030,0,Raw,1,966.992,248.703,44.747,0.1375
3030,3,Raw,0,1055.718,198.650,35.412,0.1664
3030,3,Raw,1,970.247,191.379,46.178,0.2012
3031,1,Raw,0,558.292,150.876,36.810,0.3434
3031,1,Raw,1,359.678,147.033,49.382,0.3139
3031,2,Raw,0,929.171,128.059,37.072,0.2019
3031,2,Raw,1,701.099,104.871,47.289,0.3336
3031,0,Raw,0,1065.789,241.121,36.030,0.1250
3031,3,Raw,0,1030.852,133.775,45.424,0.2575
3032,2,Raw,0,809.028,118.565,36.898,0.1100
3032,2,Raw,1,600.613,95.772,47.552,0.3866
3032,1,Raw,0,483.675,151.343,36.509,0.2634
3032,1,Raw,1,254.618,147.596,48.802,0.2896
3032,0,Raw,0,1041.968,219.396,35.275,0.1073
3032,3,Raw,0,989.389,120.008,46.018,0.2589
3033,2,Raw,0,700.340,145.234,38.308,0.1173
3033,2,Raw,1,521.948,70.400,46.518,0.3480
3033,1,Raw,0,424.497,185.496,36.959,0.2559
3033,1,Raw,1,191.492,128.579,48.608,0.2654
3033,0,Raw,0,1007.627,230.395,34.944,0.1451
3033,0,Raw,1,1130.143,158.513,44.449,0.2287
3033,3,Raw,0,970.004,170.910,35.670,0.1949
3033,3,Raw,1,941.184,92.376,46.232,0.3287
3034,2,Raw,0,617.280,156.610,36.989,0.1330
3034,2,Raw,1,440.311,89.157,46.484,0.3723
3034,1,Raw,0,391.315,203.079,36.799,0.2511
3034,1,Raw,1,153.964,153.081,48.212,0.2342
3034,0,Raw,0,966.449,229.774,34.413,0.1301
3034,3,Raw,0,883.836,175.781,35.329,0.1605
3034,3,Raw,1,861.603,103.612,46.044,0.2809
3035,2,Raw,0,592.622,147.741,37.320,0.1182
3035,2,Raw,1,418.791,83.652,46.896,0.2804
3035,1,Raw,0,366.793,196.105,37.019,0.3089
3035,1,Raw,1,129.183,149.245,48.726,0.2578
3035,3,Raw,0,874.466,166.051,35.185,0.1853
3035,3,Raw,1,854.236,96.740,45.984,0.2892
3035,0,Raw,0,974.297,219.955,34.493,0.1107
3035,0,Raw,1,1104.379,158.133,43.829,0.1824
3036,2,Raw,0,426.688,44.268,47.127,0.2127
3036,1,Raw,0,327.245,165.995,36.940,0.2662
3036,1,Raw,1,92.877,109.016,48.551,0.3002
3036,0,Raw,0,1037.609,197.583,35.103,0.1364
3036,0,Raw,1,1160.944,126.851,43.642,0.2640
3036,3,Raw,0,927.979,138.418,35.658,0.1910
3036,3,Raw,1,900.252,60.243,45.934,0.2974
3037,2,Raw,0,549.602,129.066,36.649,0.1283
3037,2,Raw,1,369.770,55.133,47.057,0.2559
3037,3,Raw,0,880.946,146.513,34.796,0.1761
3037,3,Raw,1,848.692,67.946,46.224,0.3109
3037,0,Raw,0,1021.866,203.782,34.294,0.1227
3037,0,Raw,1,1140.036,131.166,44.106,0.2487
3037,1,Raw,0,297.027,182.096,36.756,0.2550
3037,1,Raw,1,63.056,124.284,49.019,0.2314
3038,2,Raw,0,478.590,169.786,37.289,0.1091
3038,2,Raw,1,324.205,52.403,46.638,0.2516
3038,3,Raw,0,794.155,180.776,35.305,0.1835
3038,3,Raw,1,784.017,60.522,45.764,0.3129
3038,0,Raw,0,967.052,229.806,34.963,0.1562
3038,0,Raw,1,1093.536,120.179,43.211,0.1649
3038,1,Raw,0,281.911,228.785,37.042,0.2114
3038,1,Raw,1,63.112,124.434,48.980,0.1978
3039,3,Raw,0,742.851,190.890,35.140,0.2319
3039,3,Raw,1,746.295,84.141,46.031,0.3449
3039,2,Raw,0,307.515,78.819,47.511,0.2950
3039,0,Raw,0,917.157,235.675,34.166,0.1845
3039,0,Raw,1,1056.962,139.615,44.433,0.1376
3039,1,Raw,0,303.610,242.767,37.068,0.2710
3039,1,Raw,1,77.952,151.214,49.229,0.2366
3040,3,Raw,0,725.861,99.327,46.046,0.2763
3040,2,Raw,0,510.942,163.596,36.846,0.1333
3040,2,Raw,1,312.847,96.158,47.000,0.3115
3040,0,Raw,0,929.506,222.693,34.199,0.1074
3040,1,Raw,0,337.510,217.542,36.687,0.2593
3040,1,Raw,1,108.405,168.551,49.964,0.2658
3041,2,Raw,0,560.726,147.852,36.147,0.2280
3041,2,Raw,1,333.828,99.988,47.461,0.2894
3041,3,Raw,0,733.844,103.926,45.688,0.3005
3041,1,Raw,0,325.044,198.568,36.699,0.2955
3041,1,Raw,1,129.644,169.442,49.836,0.2984
3042,2,Raw,0,566.106,147.016,36.942,0.2132
3042,2,Raw,1,332.189,141.506,47.182,0.2950
3042,3,Raw,0,829.615,161.081,35.736,0.1709
3042,3,Raw,1,682.533,141.985,45.526,0.3252
3042,1,Raw,0,371.405,195.181,37.439,0.2560
3042,1,Raw,1,181.512,209.384,49.744,0.2652
3042,0,Raw,0,948.629,187.780,44.847,0.1681
3043,3,Raw,0,728.409,207.831,35.781,0.1755
3043,3,Raw,1,584.877,163.174,46.024,0.2523
3043,0,Raw,0,823.712,197.931,43.857,0.1766
3043,2,Raw,0,556.450,200.687,36.437,0.2215
3043,2,Raw,1,324.031,168.586,48.321,0.2482
3043,1,Raw,0,463.719,245.647,36.023,0.3222
3043,1,Raw,1,271.699,232.596,49.953,0.2750
3044,0,Raw,0,695.983,277.907,35.527,0.1544
3044,0,Raw,1,702.426,199.049,44.204,0.2437
3044,3,Raw,0,633.669,248.129,35.940,0.1039
3044,3,Raw,1,489.553,171.646,46.446,0.2877
3044,1,Raw,0,543.582,290.012,36.853,0.3129
3044,1,Raw,1,360.826,243.401,49.314,0.2498
3044,2,Raw,0,544.542,247.560,36.280,0.2643
3044,2,Raw,1,316.990,182.689,48.951,0.2303
3045,0,Raw,0,627.444,199.819,43.460,0.2735
3045,3,Raw,0,437.917,179.240,46.566,0.2758
3045,1,Raw,0,480.461,305.047,36.581,0.2787
3045,1,Raw,1,423.561,249.755,49.838,0.2336
3045,2,Raw,0,512.644,257.715,35.997,0.2719
3045,2,Raw,1,321.081,192.676,48.455,0.2071
3046,0,Raw,0,607.324,224.433,44.096,0.2920
3046,3,Raw,0,661.971,219.951,35.587,0.1859
3046,3,Raw,1,444.797,205.654,46.622,0.3020
3046,1,Raw,0,388.507,272.658,37.316,0.1146
3046,1,Raw,1,466.536,272.539,48.561,0.2554
3046,2,Raw,0,458.263,219.770,36.598,0.2193
3046,2,Raw,1,354.936,219.023,48.407,0.1753
3047,0,Raw,0,623.850,233.065,44.936,0.2409
3047,3,Raw,0,659.171,216.411,35.335,0.2027
3047,3,Raw,1,490.866,211.486,46.688,0.2712
3047,1,Raw,0,329.438,275.106,37.021,0.2041
3047,1,Raw,1,492.244,270.362,49.937,0.2965
3047,2,Raw,0,407.375,220.029,48.001,0.2791
3048,0,Raw,0,860.533,253.980,34.571,0.1357
3048,0,Raw,1,653.787,235.628,44.494,0.2835
3048,3,Raw,0,668.687,216.250,34.966,0.1882
3048,3,Raw,1,550.042,210.656,46.257,0.2512
3048,1,Raw,0,305.303,276.250,37.711,0.2103
3048,1,Raw,1,511.740,261.463,49.412,0.2902
3048,2,Raw,0,464.780,214.027,47.409,0.2246
3049,0,Raw,0,884.370,250.349,35.864,0.1474
3049,0,Raw,1,686.859,244.462,45.035,0.2818
3049,3,Raw,0,691.092,210.338,35.677,0.1744
3049,3,Raw,1,599.788,215.145,46.902,0.1936
3049,2,Raw,0,414.639,207.634,36.339,0.1305
3049,2,Raw,1,502.028,215.574,48.146,0.2742
3049,1,Raw,0,292.887,269.151,37.018,0.2036
3049,1,Raw,1,515.346,261.542,49.738,0.2984
3050,0,Raw,0,926.428,256.649,35.212,0.1427
3050,0,Raw,1,718.606,243.204,45.127,0.2718
3050,3,Raw,0,765.689,210.848,35.211,0.2225
3050,3,Raw,1,647.466,210.958,46.401,0.2179
3050,2,Raw,0,539.019,207.223,47.352,0.2625
3050,1,Raw,0,311.703,260.720,36.530,0.2082
3050,1,Raw,1,517.674,250.590,49.103,0.2890
3051,0,Raw,0,974.705,252.125,35.072,0.1325
3051,0,Raw,1,759.503,235.094,45.278,0.2286
3051,3,Raw,0,841.729,199.831,35.589,0.1546
3051,3,Raw,1,689.235,198.600,46.420,0.2592
3051,2,Raw,0,554.475,192.208,48.140,0.3247
3051,1,Raw,0,322.437,238.872,36.296,0.2187
3051,1,Raw,1,499.970,235.813,49.469,0.3487
3052,2,Raw,0,594.959,181.590,36.744,0.1736
3052,2,Raw,1,550.876,181.070,49.163,0.1521
3052,3,Raw,0,912.503,200.779,35.513,0.2296
3052,3,Raw,1,722.427,190.199,46.401,0.2691
3052,0,Raw,0,1023.319,257.938,34.168,0.1129
3052,0,Raw,1,808.361,229.143,44.466,0.1457
3052,1,Raw,0,329.425,231.035,36.609,0.1864
3052,1,Raw,1,458.898,226.855,49.167,0.3325
3053,2,Raw,0,640.555,162.859,35.366,0.2513
3053,2,Raw,1,538.430,174.627,47.587,0.2204
3053,3,Raw,0,940.710,184.715,35.641,0.2129
3053,3,Raw,1,724.447,182.732,46.451,0.2896
3053,0,Raw,0,1023.072,243.407,34.846,0.1214
3053,0,Raw,1,821.530,224.037,45.419,0.1330
3053,1,Raw,0,362.805,208.789,36.247,0.1219
3053,1,Raw,1,439.392,221.712,49.058,0.3357
3054,2,Raw,0,601.149,172.365,35.690,0.3036
3054,2,Raw,1,478.623,179.506,48.408,0.2350
3054,3,Raw,0,913.380,191.130,36.947,0.1765
3054,3,Raw,1,691.985,184.065,46.707,0.2438
3054,1,Raw,0,386.572,231.169,48.298,0.2822
3055,2,Raw,0,580.804,180.005,35.868,0.3194
3055,2,Raw,1,401.636,194.058,48.512,0.1567
3055,0,Raw,0,976.240,247.266,35.754,0.1227
3055,3,Raw,0,866.241,197.000,36.021,0.1675
3055,3,Raw,1,639.045,193.293,46.627,0.2455
3055,1,Raw,0,352.303,229.241,37.226,0.1988
3055,1,Raw,1,329.109,253.518,48.572,0.2407
3056,3,Raw,0,810.875,208.936,35.712,0.2259
3056,3,Raw,1,584.230,202.861,47.302,0.2309
3056,2,Raw,0,560.160,195.753,36.121,0.2630
3056,2,Raw,1,406.296,206.771,48.397,0.1998
3056,0,Raw,0,919.470,254.843,35.225,0.1095
3056,0,Raw,1,748.742,233.397,44.589,0.2559
3056,1,Raw,0,392.565,262.020,49.023,0.2974
3057,3,Raw,0,752.176,203.448,35.626,0.2467
3057,3,Raw,1,545.999,219.959,47.015,0.2644
3057,0,Raw,0,871.973,247.035,34.262,0.1007
3057,0,Raw,1,662.374,243.960,44.728,0.3140
3057,2,Raw,0,523.051,195.403,36.115,0.1602
3057,2,Raw,1,447.095,224.960,48.445,0.1938
3057,1,Raw,0,387.671,245.684,36.701,0.1593
3057,1,Raw,1,492.072,273.825,49.482,0.3802
3058,0,Raw,0,616.324,246.495,44.453,0.3179
3058,3,Raw,0,747.851,221.475,35.404,0.1895
3058,3,Raw,1,523.838,225.028,46.587,0.2454
3058,2,Raw,0,588.092,211.620,36.032,0.2525
3058,2,Raw,1,466.474,231.466,48.370,0.2204
3058,1,Raw,0,543.409,275.824,49.332,0.3112
3059,0,Raw,0,607.866,251.967,44.641,0.2341
3059,3,Raw,0,751.907,211.805,35.592,0.2055
3059,3,Raw,1,525.221,230.886,47.409,0.2474
3059,1,Raw,0,557.053,280.476,49.531,0.3581
3059,2,Raw,0,614.053,200.350,36.229,0.2028
3059,2,Raw,1,476.460,236.651,47.758,0.2779
3060,0,Raw,0,628.029,235.320,44.489,0.3023
3060,3,Raw,0,749.836,230.358,35.534,0.2250
3060,3,Raw,1,522.295,213.466,46.901,0.2251
3060,1,Raw,0,521.053,265.515,48.668,0.2450
3060,2,Raw,0,596.511,219.879,35.899,0.2115
3060,2,Raw,1,448.614,219.048,47.644,0.2782
3061,3,Raw,0,729.391,238.438,35.753,0.2384
3061,3,Raw,1,507.674,199.543,47.260,0.2435
3061,0,Raw,0,623.731,222.088,44.367,0.2960
3061,2,Raw,0,562.322,230.585,36.002,0.2254
3061,2,Raw,1,431.632,206.416,47.904,0.2779
3061,1,Raw,0,511.169,253.878,48.841,0.2115
3062,0,Raw,0,633.276,231.172,44.223,0.2868
3062,3,Raw,0,706.015,214.087,35.536,0.2224
3062,3,Raw,1,483.002,209.627,47.329,0.2776
3062,1,Raw,0,466.737,271.914,48.761,0.2813
3062,2,Raw,0,507.646,208.959,36.126,0.2289
3062,2,Raw,1,383.559,219.214,49.112,0.1995
3063,0,Raw,0,622.408,219.235,43.753,0.3422
3063,3,Raw,0,659.785,211.133,35.259,0.1744
3063,3,Raw,1,442.530,200.146,46.757,0.3163
3063,1,Raw,0,361.895,266.037,37.599,0.1232
3063,1,Raw,1,437.734,269.538,48.892,0.2595
3063,2,Raw,0,439.096,211.716,36.073,0.2079
3063,2,Raw,1,333.234,213.997,47.421,0.1969
3064,0,Raw,0,610.567,196.251,43.959,0.2953
3064,3,Raw,0,625.379,240.823,35.546,0.1507
3064,3,Raw,1,404.319,178.002,46.532,0.3047
3064,2,Raw,0,456.768,242.217,35.832,0.2749
3064,2,Raw,1,288.262,194.454,47.710,0.2806
3064,1,Raw,0,422.703,295.373,36.867,0.1860
3064,1,Raw,1,410.565,252.589,49.285,0.2770
3065,0,Raw,0,617.027,209.821,43.927,0.2874
3065,3,Raw,0,615.602,201.943,35.867,0.1560
3065,3,Raw,1,387.261,192.428,46.237,0.3118
3065,1,Raw,0,380.433,273.243,49.198,0.3289
3065,2,Raw,0,431.036,203.535,35.935,0.2624
3065,2,Raw,1,255.489,210.689,48.027,0.2560
3066,0,Raw,0,617.626,198.889,43.825,0.2585
3066,3,Raw,0,614.119,235.616,35.589,0.1210
3066,3,Raw,1,401.545,180.265,46.831,0.3260
3066,1,Raw,0,472.340,286.505,37.064,0.2125
3066,1,Raw,1,395.862,257.149,50.560,0.2009
3066,2,Raw,0,482.995,237.633,35.894,0.2640
3066,2,Raw,1,275.767,197.769,49.106,0.2493
3067,0,Raw,0,640.415,208.193,43.538,0.2138
3067,1,Raw,0,544.197,294.364,36.576,0.2677
3067,1,Raw,1,398.270,261.637,49.738,0.2790
3067,3,Raw,0,616.035,250.560,35.774,0.1149
3067,3,Raw,1,435.153,188.036,46.188,0.2910
3067,2,Raw,0,531.668,251.567,36.139,0.2529
3067,2,Raw,1,303.075,203.437,48.936,0.2353
3068,0,Raw,0,694.641,275.029,35.449,0.1091
3068,0,Raw,1,691.147,231.397,44.054,0.2341
3068,1,Raw,0,592.296,276.070,37.056,0.3042
3068,1,Raw,1,413.329,270.588,49.651,0.2409
3068,3,Raw,0,675.091,244.671,35.592,0.1866
3068,3,Raw,1,517.660,205.561,46.469,0.2460
3068,2,Raw,0,608.377,239.942,36.227,0.2667
3068,2,Raw,1,371.929,214.873,48.410,0.1849
3069,2,Raw,0,677.266,237.613,36.648,0.2325
3069,2,Raw,1,441.333,214.174,48.245,0.2381
3069,3,Raw,0,735.053,247.859,35.756,0.1868
3069,3,Raw,1,580.993,209.931,46.190,0.2588
3069,0,Raw,0,714.487,280.690,35.391,0.1006
3069,0,Raw,1,715.458,238.331,43.601,0.2143
3069,1,Raw,0,630.006,269.190,36.983,0.3254
3069,1,Raw,1,447.366,264.370,49.324,0.2878
3070,1,Raw,0,645.731,245.825,36.680,0.2867
3070,1,Raw,1,475.978,266.835,49.230,0.2646
3070,0,Raw,0,726.060,249.046,44.757,0.1919
3070,2,Raw,0,726.250,217.666,36.640,0.2292
3070,2,Raw,1,490.164,219.368,48.321,0.2087
3070,3,Raw,0,787.155,232.467,36.147,0.2156
3070,3,Raw,1,620.179,218.711,46.339,0.2246
3071,2,Raw,0,736.511,205.964,36.199,0.2449
3071,2,Raw,1,506.681,212.972,48.390,0.2393
3071,1,Raw,0,606.478,235.333,37.635,0.2279
3071,1,Raw,1,476.896,259.341,49.618,0.2514
3071,0,Raw,0,739.008,246.726,43.464,0.1904
3071,3,Raw,0,839.581,224.618,35.674,0.1258
3071,3,Raw,1,643.530,214.303,47.090,0.2848
3072,2,Raw,0,677.556,194.933,36.169,0.2276
3072,2,Raw,1,466.057,205.024,48.589,0.2242
3072,3,Raw,0,848.631,213.225,35.714,0.1291
3072,3,Raw,1,632.422,204.728,46.341,0.2653
3072,0,Raw,0,760.004,238.187,43.320,0.1978
3072,1,Raw,0,511.546,232.184,36.767,0.1769
3072,1,Raw,1,429.054,255.396,49.379,0.2157
3073,2,Raw,0,591.571,181.011,36.123,0.2429
3073,2,Raw,1,416.181,201.382,48.513,0.2607
3073,3,Raw,0,833.127,196.175,36.044,0.1441
3073,3,Raw,1,605.090,198.995,46.157,0.2754
3073,0,Raw,0,922.251,244.046,34.905,0.1147
3073,0,Raw,1,769.851,231.467,44.360,0.2006
3073,1,Raw,0,402.345,226.945,37.344,0.1559
3073,1,Raw,1,382.929,256.793,49.064,0.2736
3074,3,Raw,0,795.738,188.553,35.121,0.2083
3074,3,Raw,1,568.327,206.629,46.452,0.2422
3074,2,Raw,0,520.126,177.284,36.066,0.2078
3074,2,Raw,1,368.922,212.905,47.739,0.2596
3074,0,Raw,0,932.974,235.116,35.205,0.1063
3074,0,Raw,1,758.712,237.095,44.108,0.2296
3074,1,Raw,0,356.571,271.740,49.166,0.3240
3075,3,Raw,0,739.040,186.226,35.435,0.2029
3075,3,Raw,1,514.062,206.702,46.209,0.2777
3075,0,Raw,0,732.163,233.772,43.951,0.3079
3075,2,Raw,0,451.502,180.458,36.255,0.2101
3075,2,Raw,1,317.586,217.160,48.604,0.3002
3075,1,Raw,0,337.277,279.221,49.538,0.3235
3076,3,Raw,0,675.778,202.536,35.340,0.2003
3076,3,Raw,1,447.094,205.197,46.373,0.2862
3076,0,Raw,0,690.382,227.972,43.612,0.2740
3076,2,Raw,0,422.495,200.975,36.799,0.2073
3076,2,Raw,1,262.424,220.797,48.405,0.2921
3076,1,Raw,0,327.042,286.830,49.232,0.3219
3077,0,Raw,0,654.562,211.141,43.402,0.2625
3077,3,Raw,0,604.756,214.402,35.057,0.1140
3077,3,Raw,1,386.314,191.651,46.239,0.3153
3077,2,Raw,0,416.610,218.679,35.603,0.2740
3077,2,Raw,1,208.313,213.457,48.205,0.2818
3077,1,Raw,0,385.782,273.966,37.010,0.2251
3077,1,Raw,1,314.049,281.259,50.044,0.2090
3078,0,Raw,0,649.841,188.841,43.655,0.2436
